GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,period,EVENT_DATE,year,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
520,1712RTA,,January 2017,31/01/2017,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Daynile,2.05814,45.30029,1,Local Source Project,"Unidentified men armed with pistols shot and killed an SNG soldier in Tabelah Shiekh Ibrahim suburb of Daynile, Mogadishu. The perpetrators managed to escape but security forces later managed to arrest some suspects believed to be behind the killing.",1
520,2084RTA,,January 2017,31/01/2017,2017,1,Battle-No change of territory,Unidentified Armed Group (Somalia),,3,Unidentified Armed Group (Somalia),,3,33,Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.76924,47.43061,1,Local Source Project,"""Armed militias"" exchanged gunfire across the Green Line over two days. At least three civilians suffered gunshot wounds. ",0
520,1713RTA,,January 2017,31/01/2017,2017,1,Battle-No change of territory,LSPG: Lower Shabelle People’s Guard,,3,Al Shabaab,,2,23,Somalia,Shabeellaha Hoose,Marka,,Janaale,1.8,44.7,2,Local Source Project,AS fighters and LSPG clashed for about an hour at Dhagwariiri neighbourhood about 20km from Janaale. Casualties could not be established.,0
520,1714RTA,,January 2017,31/01/2017,2017,1,Violence against civilians,Police Forces of Somaliland (1991-),,1,Civilians (Somalia),Journalists (Somalia),7,17,Somalia,Sool,Lascaanod,,Las Anod,8.47358,47.35441,1,Local Source Project,An SL local TV Journalist was severely beaten by Lasanod Mayor’s Guards as he pressed to interview the Mayor despite his refusal.,0
520,2085RTA,,January 2017,31/01/2017,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Shabeellaha Hoose,Marka,,Marka,1.71305,44.76388,3,Local Source Project,"On 31 Jan. a local NGO national staff member was shot and injured by unknown assailants at Dhagaxtuut, Shabeellaha Hoose. ",0
520,1715RTA,,January 2017,31/01/2017,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),,7,27,Somalia,Bakool,Tiyeeglow,,Tayeeglow,4.0182,44.51275,1,Local Source Project,AS fighters beheaded a civilian outside Tiyeeglow town. The victim was accused of working with SNAF and ISPF. The victim went missing for several days before his dead body was found on the outskirts of Tiyeeglow district.,1
520,1716RTA,,February 2017,1/2/17,2017,1,Battle-Government regains territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Bakool,Xudur,,Abaq Beeday,4.1209,44.03645,1,Local Source Project,SNAF/ISPF in a security operation clashed with AS fighters in Abaqbeedey village (approx. 20kms E of Xudur town). AS fired small arms fire and SNAF soldiers responded with small arms fire. AS retreated and escaped from the area. One ISPF soldier was wounded. Government forces gained control of the village as result of the battle. ,0
520,2086RTA,,February 2017,1/2/17,2017,1,Strategic development,Police Forces of Somaliland (1991-),,1,Police Forces of Ethiopia (1991-) Liyu Division,,8,18,Somalia,Woqooyi Galbeed,Gabiley,,Allay Baday,9.39323,43.52252,1,Local Source Project,Ethiopian Liyu police arrest a Somaliland police officer at a border town. Several days later areas residents protested the act. ,0
520,1304RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Bay,Baydhabo,,Baidoa,3.11718,43.6469,1,Shabelle Media Network (Mogadishu),"Al Shabaab fighters ambushed a military convoy ferrying Southwest state troops near Baidoa. A ""number"" of soldiers were killed in the attack.  ",10
520,1717RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,Military Forces of Puntland (1998-),,1,Al Shabaab,,2,12,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,"An armed clash occurred between unspecified number of AS fighters and Birmadka/Paramilitary soldiers at the former police checkpoint, c.8km south of Bossaso. The clash lasted approximately 25 minutes. One Birmadka soldier and a civilian were reportedly killed and five other soldiers were wounded. AS fighters retreated from this location to the Mountain of Southwest Bossaso. Security forces in Bossaso are on high alert.",2
520,1305RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,Military Forces of Puntland (1998-),,1,Islamic State (Somalia),,2,12,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Somali Midnimo ,"Puntland forces engaged suspected Daesh [Islamic State] fighters in Bosaso town on the night of February 1, 2017, reports say. Four injures reported. IS had beheaded three people in Karin area which is 50km from Qandala earlier in the day.",0
520,1306RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Bay,Buur Xakaba,,Buur Xakaba,2.80488,44.08205,1,Shabelle Media Network (Mogadishu),A soldier and a military commander were killed and another one injured when  al-Shabab ambushed an army convoy in the outskirts of southwestern town of Burhakaba.,2
520,1718RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,Unidentified Communal Militia (Somalia),,4,Al Shabaab,,2,24,Somalia,Mudug,Hobyo,,Caad,6.3596,48.6282,1,Local Source Project,Two AS fighters were killed by local armed man in Caad village (c. 40 km North East of Harardheere) after they disputed during the collection of alms (zakat). The perpetrator managed to escape from the scene.,2
520,1719RTA,,February 2017,1/2/17,2017,1,Violence against civilians,Marehan-Cili Sub-Clan Militia (Somalia),,4,Civilians (Somalia),Marehan-Cili Sub-Clan Group (Somalia),7,47,Somalia,Galguduud,Cabudwaaq,,Cabudwaaq,6.14778,46.39639,1,Local Source Project,"A civilian was killed by a gun man in Abudwak town after a land dispute erupted between them. The victim and the perpetrator were from the same clan (Eli clan, sub clan of Marehan).",1
520,1720RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,LSPG: Lower Shabelle People’s Guard,,3,Al Shabaab,,2,23,Somalia,Shabeellaha Hoose,Marka,,Cad-Caddey,1.78333,44.85,1,Local Source Project,AS and LSPG clashed in Ceelcadey neighbourhood 20km from Marka for about an hour. Causalities could not be established. ,0
520,1721RTA,,February 2017,1/2/17,2017,1,Violence against civilians,Sheeqaal Clan Militia (Somalia),,4,Civilians (Somalia),Madhiban Clan Group (Somalia),7,47,Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.76924,47.43061,1,Local Source Project,Three civilians from Madhiban clan were shot and wounded by armed militiamen from Shiikhaal clan at Buula-Bacley IDP Camp after they disputed over smuggling of Mira Khat from south to north Galkayo.,0
520,1722RTA,,February 2017,1/2/17,2017,1,Remote violence,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Hawl Wadaag,2.04803,45.32,1,Local Source Project,"An Improvised explosive device (IED) hidden in a plastic bag was placed at the NISA check point at Aden Cadde junction, Hawlwadag district. One NISA soldier was reportedly injured in the explosion. NISA soldiers cordoned off the area.",0
520,1723RTA,,February 2017,1/2/17,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Private Security Forces (Somalia),Government of Somalia (2012-),8,38,Somalia,Banaadir,Mogadisho,,Hodan,2.03333,45.35,1,Local Source Project,"An RCIED apparently targeting a Somali upper house senator and medical doctor exploded on the road in Taleh village, Hodan District as the victim was driving to his Clinic. Two of his body guards were injured and his vehicle slightly damaged by the explosion.",0
520,1307RTA,,February 2017,1/2/17,2017,1,Violence against civilians,Islamic State (Somalia),,2,Civilians (Somalia),,7,27,Somalia,Bari,Bossaso,,Karin,10.97409,49.2137,1,Somali Midnimo,"Puntland forces engaged suspected Daesh [Islamic State] fighters in Bosaso town on the night of February 1, 2017, reports say. Four injures reported. IS had beheaded three people in Karin area which is 50km from Qandala earlier in the day.",3
520,1724RTA,,February 2017,1/2/17,2017,1,Remote violence,AMISOM: African Union Mission in Somalia (2007-) (Ethiopia),,8,Unidentified Armed Group (Somalia),,3,38,Somalia,Bakool,Waajid,,Laanta Garaska,3.87195,43.21162,1,Local Source Project,An RCIED targeting an ENDF convoy exploded outside Laanta Garaska village (Approx. 20kms N of Wajid district) on the road to Wajid district. Two ENDF soldiers were reportedly killed and one injured. Perpetrators not known. ,2
520,1725RTA,,February 2017,1/2/17,2017,1,Violence against civilians,Al Shabaab,,2,Civilians (Somalia),Police Forces of Somaliland (1991-),7,27,Somalia,Sool,Lascaanod,,Las Anod,8.47358,47.35441,1,Local Source Project,Masked armed men shot three people (two male and one female) in Lasanod town. The two male victims are PL Special Police (PSI) on vacation while the woman had witnessed the incident and called for help. The perpetrators believed to be AS had reportedly been tracking the PSI officers and vanished after the shooting. The victims sustained injuries and have been transferred to Hargeisa for medical treatment.,0
520,1726RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Military Forces of Somalia (2012-),,1,11,Somalia,Bay,Buur Xakaba,,Leego,2.71437,44.50902,1,Local Source Project,"Two groups of SNA soldiers clashed over control of a checkpoint in Leego settlement, Wanleweyn district. One soldier was killed in the attack and another one was injured.",1
520,1727RTA,,February 2017,1/2/17,2017,1,Battle-Government regains territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Bay,Baydhabo,,Saydheelow,3.3685,43.6726,1,Local Source Project,ISPF forces attacked an AS base at Saydheelow village (approx. 30km N of Baidoa town). ISPF forces reportedly took over the village after an exchange of small arms fire which lasted 20mins. ISPF killed one AS fighters.,1
520,1308RTA,,February 2017,1/2/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Mudug,Xarardheere,,Xarardheere,4.65167,47.85837,1,Radio Kulmiye ,Somalia forces conducted an operation that killed al-Shabab's regional finance boss in Haradhere. It is not clear if there were other casualties. ,1
520,1309RTA,,February 2017,2/2/17,2017,1,Battle-No change of territory,Military Forces of Kenya (2013-),,8,Al Shabaab,,2,28,Somalia,Gedo,Ceel Waaq,,Ceel Waaq,2.73518,41.0177,2,Shabelle Media Network (Mogadishu),A roadside bomb ripped through a military convoy carrying Kenyan defence forces (KDF) near the border town of El Wak at Boc-bosa village. The attack led to a gun battle between the two actors. Number of casualties not reported. ,0
520,2475RTA,,February 2017,2/2/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Heliwa,2.08438,45.39,1,Local Source Project,A famous businessman was shot and killed at Dabaqeynka Mosque neighbourhood in Huriwa district by two unidentified armed men using pistols as he exited the mosque after prayers. The motive of the killing was not clear and the perpetrators managed to escape. The victim was head of Daru salam estate village.,1
520,1310RTA,,February 2017,2/2/17,2017,1,Battle-Government regains territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Bay,Baydhabo,,Labatan Jirow,3.53918,43.7579,1,Goobjoog,Somali forces have recaptured Lalatan Jirow following a gun battle. 'Several' al Shabaab soldiers were killed in the operation. ,10
520,1311RTA,,February 2017,2/2/17,2017,1,Violence against civilians,Military Forces of Somalia (2012-),,1,Civilians (Somalia),,7,17,Somalia,Banaadir,Mogadisho,,Mogadishu,2.04139,45.33372,1,Shabelle Media Network (Mogadishu),"A civilian is confirmed dead after a Somali government soldier has opened fire on a passenger bus at Bakaro junction, Mogadishu. Reasons for the attack are not known.",1
520,2087RTA,,February 2017,2/2/17,2017,1,Strategic development,Islamic State (Somalia),,2,,,0,20,Somalia,Bari,Qandala,,Qandala,11.471,49.87262,2,Local Source Project,"ISIL blocked a water supply to , 18 km W of Qandala. ",0
520,1312RTA,,February 2017,2/2/17,2017,1,Remote violence,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),,7,37,Somalia,Banaadir,Mogadisho,,Shibis,2.04764,45.35,1,Shabelle Media Network (Mogadishu),At least one person is dead following a bomb explosion in Shibis District. Perpetrators not known. ,1
520,2476RTA,,February 2017,3/2/17,2017,1,Riots/Protests,Protesters (Somalia),,6,,,0,60,Somalia,Banaadir,Mogadisho,,Bondhere,2.04555,45.34,1,Local Source Project,A large crowd demonstrated at Dal Jirka Dahsoon monument in support of International Court of Justice (ICJ) decision regarding the Somali - Kenya maritime border dispute. Banadir Regional Administration officials attended the rally and addressed the crowd.,0
520,2477RTA,,February 2017,3/2/17,2017,1,Remote violence,Military Forces of Somalia (2012-),,1,Unidentified Armed Group (Somalia),,3,13,Somalia,Banaadir,Mogadisho,,Daynile,2.05814,45.30029,1,Local Source Project,"An RCIED, targeting a SNAF battle wagon, exploded near Cafi factory along Industrial road. Security forces shot at suspected directions of the attack. Reports on casualties could not be established at the time of reporting.",0
520,2478RTA,,February 2017,3/2/17,2017,1,Violence against civilians,Police Forces of Somalia (2012-),,1,Civilians (Somalia),,7,17,Somalia,Banaadir,Mogadisho,,Daynile,2.05814,45.30029,1,Local Source Project,Police at Kahda district shot at a group of people in Kahda district. One civilian bystander was killed and two others were injured. Police from Banadir Regional Administration arrived at the scene and arrested the Commander of Kahda Police station. The reason for the shooting is not known. ,1
520,2088RTA,,February 2017,3/2/17,2017,1,Battle-No change of territory,Military Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Shabeellaha Hoose,Wanla Weyn,,Muuri,2.61328,44.88883,1,Local Source Project,"Al Shabaab attacks a military base at Muuri, but withdrew after SNG reinforcements arrived. Causalities not known. ",0
520,2089RTA,,February 2017,4/2/17,2017,1,Riots/Protests,Rioters (Somalia),,5,Police Forces of Somaliland (1991-),,1,15,Somalia,Woqooyi Galbeed,Hargeysa,,Baligubadle,9.0048,44.00172,1,Local Source Project,"Unrest at a food distribution site. Police fire warning shots, eight injured. ",0
520,1313RTA,,February 2017,4/2/17,2017,1,Strategic development,Police Forces of Somalia (2012-),,1,Al Shabaab,,2,12,Somalia,Hiiraan,Belet Weyne,,Belet Weyne,4.73598,45.20427,1,Xinhua,Police discover and diffuse a al Shabaab IED in Belet Weyne. No casualties. ,0
520,2479RTA,,February 2017,4/2/17,2017,1,Violence against civilians,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Dashiishe Clan Group (Somalia),7,37,Somalia,Bari,Bossaso,,Bossaso,11.28366,49.1806,1,Local Source Project,A-20-year-old man from Dishiishe sub-clan was shot and killed by unidentified armed men in Huruuse 2 area South East of Bossaso. The motive was not clear and perpetrators escaped from the scene. Police were reported to be investigating.,1
520,1728RTA,,February 2017,4/2/17,2017,1,Riots/Protests,Protesters (Somalia),,6,,,0,60,Somalia,Woqooyi Galbeed,Hargeysa,,Hargeysa,9.55975,44.06678,1,News Chronicle (Nigeria),"A group of single men have gone public to protest over the inflated dowry in Somalia. In the photos, the Somali men holding signs that read 'Still I am Single', where said to have held their protest at the Mansoor hotel in Hargeisa. According to them, they said the brides' parents are extorting men through the inflated bride price in the country. ",0
